fips,county,state,year,per_capita_income,gdp_thousands,median_income,poverty_rate,pct_bachelors,pop_density,unemployment_acs,median_age,elec_rate_cents_kwh,residential_sales_mwh,residential_customers,total_employment,total_wages,avg_annual_wage,data_processing_employment,total_establishments,unemployment_rate,labor_force,wfh_rate,covid_deaths_per_100k,covid_cases_per_100k,role,is_treated,dc_opening_year,dc_active,years_since_dc,primary_operator,all_operators,analysis_diD,classifier_dc,cohort_flags
39049,Franklin County,OH,2015,47114.0,91913420.0,52341.0,17.5,37.6,2283.4751707777923,7.0,33.8,13.23138944349935,,,721581.0,38115630441.0,52822.0,4546.0,30579.0,4.1,657983.0,3.909509667352952,0.0,0.0,treated,1,2016.0,0,0.0,AWS,AWS,1,1,PRE_COVID_COHORT;HUGE_METRO;COUNTY_BORDER_AMBIGUITY
39049,Franklin County,OH,2016,47451.0,93797506.0,54037.0,17.1,38.4,2314.197330288101,6.3,33.9,12.766287436318455,,,738559.0,39247216725.0,53140.0,4554.0,31376.0,4.1,669446.0,4.104102004865363,0.0,0.0,treated,1,2016.0,1,0.0,AWS,AWS,1,1,PRE_COVID_COHORT;HUGE_METRO;COUNTY_BORDER_AMBIGUITY
39049,Franklin County,OH,2017,48245.0,97564396.0,56319.0,16.7,38.7,2354.370728207401,5.7,34.0,12.46197351546612,,,749025.0,40943495262.0,54662.0,4703.0,32097.0,4.1,686535.0,4.382702464788732,0.0,0.0,treated,1,2016.0,1,1.0,AWS,AWS,1,1,PRE_COVID_COHORT;HUGE_METRO;COUNTY_BORDER_AMBIGUITY
39049,Franklin County,OH,2018,49564.0,98409101.0,58762.0,16.3,39.3,2395.364911338293,5.2,34.0,12.207625799249143,,,756883.0,42668279102.0,56374.0,5042.0,32580.0,3.8,693272.0,4.5711884138887315,0.0,0.0,treated,1,2016.0,1,2.0,AWS,AWS,1,1,PRE_COVID_COHORT;HUGE_METRO;COUNTY_BORDER_AMBIGUITY
39049,Franklin County,OH,2019,50727.0,100880619.0,61305.0,15.7,40.0,2423.589028900279,4.9,34.1,11.98811017078144,,,765429.0,44379980416.0,57981.0,5183.0,33756.0,3.6,703887.0,4.826206024857805,0.0,0.0,treated,1,2016.0,1,3.0,AWS,AWS,1,1,PRE_COVID_COHORT;HUGE_METRO;COUNTY_BORDER_AMBIGUITY
39049,Franklin County,OH,2020,54398.0,99553864.0,62352.0,15.1,40.4,2450.5509778989026,4.8,34.2,12.189781266722418,,,727016.0,45718355278.0,62885.0,4758.0,34674.0,7.6,699696.0,7.784057113297863,54.093,6513.686,treated,1,2016.0,1,4.0,AWS,AWS,1,1,PRE_COVID_COHORT;HUGE_METRO;COUNTY_BORDER_AMBIGUITY
39049,Franklin County,OH,2021,59927.0,106747730.0,65999.0,14.7,41.2,2467.2352685958563,4.8,34.4,12.607619572685772,,,743438.0,48628531917.0,65410.0,4815.0,36466.0,5.0,704306.0,11.479747398013496,97.415,9658.467,treated,1,2016.0,1,5.0,AWS,AWS,1,1,PRE_COVID_COHORT;HUGE_METRO;COUNTY_BORDER_AMBIGUITY
39049,Franklin County,OH,2022,60912.0,107897177.0,71070.0,14.5,41.7,2475.783079803988,4.7,34.6,13.948427058709656,,,763679.0,51916032930.0,67982.0,4989.0,38346.0,3.4,706390.0,14.42035221147348,63.083,11551.273,treated,1,2016.0,1,6.0,AWS,AWS,1,1,PRE_COVID_COHORT;HUGE_METRO;COUNTY_BORDER_AMBIGUITY
39049,Franklin County,OH,2023,63901.0,109482270.0,73795.0,14.5,42.0,2482.330579226433,4.5,34.7,,,,772337.0,54168059645.0,70135.0,5709.0,39300.0,,,17.01882089285871,5.347,805.899,treated,1,2016.0,1,7.0,AWS,AWS,1,1,PRE_COVID_COHORT;HUGE_METRO;COUNTY_BORDER_AMBIGUITY
39049,Franklin County,OH,2024,66705.0,111942917.0,,,,,,,17.055027786934772,,,779560.0,57048102260.0,73180.0,6035.0,40020.0,,,,0.0,0.0,treated,1,2016.0,1,8.0,AWS,AWS,1,1,PRE_COVID_COHORT;HUGE_METRO;COUNTY_BORDER_AMBIGUITY
39057,Greene County,OH,2010,38707.0,8164623.0,56679.0,,34.5,386.7404650847883,6.6,36.6,11.644476116292475,,,66929.0,3215871275.0,48049.0,604.0,3283.0,9.6,82209.0,3.3895019771018013,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
39057,Greene County,OH,2011,41015.0,8693202.0,57553.0,,34.7,389.15849975456945,7.5,36.9,12.236802828797138,,,68023.0,3340768413.0,49112.0,514.0,3309.0,8.2,81574.0,4.044961402044648,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
39057,Greene County,OH,2012,41412.0,8499216.0,57992.0,13.4,35.4,391.56686228567145,8.0,37.0,12.61359178925384,,,67809.0,3352251888.0,49437.0,382.0,3265.0,6.9,80663.0,3.992804348676235,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
39057,Greene County,OH,2013,42193.0,8547607.0,58080.0,13.9,36.0,393.1434208903687,8.5,37.5,12.406527059112218,,,67936.0,3320345770.0,48874.0,332.0,3264.0,7.0,79358.0,4.252234202409512,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
39057,Greene County,OH,2014,43790.0,8710717.0,58775.0,14.3,36.9,394.89649602596,8.1,37.6,12.598841495264482,,,68622.0,3465492305.0,50501.0,305.0,3308.0,5.2,79935.0,4.403740199194744,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
39057,Greene County,OH,2015,45850.0,9037446.0,60113.0,13.6,37.1,397.0219485006976,7.6,37.7,12.736821592191772,,,70937.0,3646978165.0,51411.0,265.0,3479.0,4.4,80645.0,4.306474633450111,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
39057,Greene County,OH,2016,46936.0,9313783.0,61116.0,12.8,37.6,397.3435471117785,6.5,38.0,11.9671078579634,,,71731.0,3762013898.0,52446.0,230.0,3477.0,4.4,81414.0,3.931057684842525,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
39057,Greene County,OH,2017,49049.0,9741194.0,65032.0,12.3,38.8,398.552564446669,5.7,38.1,11.753568264355213,,,74204.0,3981624986.0,53658.0,313.0,3546.0,4.3,82947.0,4.296534017971759,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
39057,Greene County,OH,2018,50378.0,9743023.0,67109.0,12.2,39.0,400.9367466310731,5.5,38.1,11.463368332617868,,,75963.0,4187519914.0,55126.0,382.0,3587.0,4.0,83164.0,4.025032182413745,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
39057,Greene County,OH,2019,51598.0,10094509.0,68720.0,11.6,39.2,402.6076085878919,5.4,38.3,11.333803643486016,,,76486.0,4390725264.0,57406.0,352.0,3701.0,3.8,84343.0,4.135656612880807,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
39057,Greene County,OH,2020,54924.0,10212491.0,70055.0,10.9,39.7,405.9082259121431,5.1,38.3,10.80806957799814,,,73770.0,4552362304.0,61711.0,212.0,3770.0,6.5,82185.0,5.772003946669365,72.672,5816.747,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
39057,Greene County,OH,2021,60000.0,10775987.0,75901.0,10.9,41.1,403.9157653442435,4.7,38.3,10.994049612890455,,,75021.0,4826246286.0,64332.0,144.0,3854.0,4.4,81639.0,8.413169528246359,170.569,10310.387,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
39057,Greene County,OH,2022,60576.0,10783097.0,81243.0,10.6,41.2,405.1828155112088,4.6,38.6,12.352606913762678,,,76173.0,5046971533.0,66257.0,334.0,4002.0,3.6,81766.0,10.08480802998792,80.48,12121.776,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
39057,Greene County,OH,2023,64428.0,11340391.0,85218.0,9.8,41.3,407.51380093287776,4.0,38.7,,,,78410.0,5455484641.0,69576.0,319.0,4113.0,,,11.568481354358791,7.207,990.979,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
39057,Greene County,OH,2024,67273.0,11887764.0,,,,,,,15.49966163328046,,,80197.0,5798356661.0,72302.0,319.0,4168.0,,,,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
39061,Hamilton County,OH,2010,43547.0,66733291.0,48234.0,,32.5,1978.73741696616,7.8,36.9,12.948171329363552,,,483074.0,24390369731.0,50490.0,534.0,23300.0,9.9,414321.0,3.356440995961459,0.0,0.0,control,0,,0,0.0,,,1,0,MINOR_COLO
39061,Hamilton County,OH,2011,47158.0,68944802.0,49218.0,,32.9,1976.3422930536472,8.6,37.0,12.18661324888121,,,484110.0,25148483626.0,51948.0,602.0,23341.0,8.8,406356.0,3.6329523226570504,0.0,0.0,control,0,,0,0.0,,,1,0,MINOR_COLO
39061,Hamilton County,OH,2012,49235.0,69980785.0,49104.0,17.1,33.2,1976.6555584881369,9.2,37.1,10.740702731610694,,,490070.0,26611014254.0,54300.0,610.0,23248.0,7.4,402186.0,3.668128312650333,0.0,0.0,control,0,,0,0.0,,,1,0,MINOR_COLO
39061,Hamilton County,OH,2013,49286.0,71074657.0,48593.0,18.0,33.7,1979.4453475149664,9.8,37.2,11.22713103778966,,,493751.0,26931659372.0,54545.0,740.0,23228.0,7.3,402152.0,3.7696072212339695,0.0,0.0,control,0,,0,0.0,,,1,0,MINOR_COLO
39061,Hamilton County,OH,2014,50676.0,72548910.0,48927.0,18.4,34.3,1981.396473173872,9.6,37.1,11.448350463296627,,,499116.0,28128454048.0,56357.0,728.0,23189.0,5.5,402530.0,3.9910592526245288,0.0,0.0,control,0,,0,0.0,,,1,0,MINOR_COLO
39061,Hamilton County,OH,2015,52382.0,73047760.0,49013.0,18.3,35.0,1983.6707308951252,8.8,37.0,11.443164491816978,,,505396.0,28552668031.0,56496.0,798.0,23359.0,4.5,402777.0,4.118281684302273,0.0,0.0,control,0,,0,0.0,,,1,0,MINOR_COLO
39061,Hamilton County,OH,2016,53614.0,74823723.0,50399.0,17.8,35.6,1988.039180379224,7.9,37.0,11.813670598568663,,,509034.0,29261092587.0,57484.0,752.0,23658.0,4.5,406542.0,4.483816584466853,0.0,0.0,control,0,,0,0.0,,,1,0,MINOR_COLO
39061,Hamilton County,OH,2017,55603.0,76667322.0,52389.0,17.0,36.3,1994.7928871479776,7.0,36.9,11.760680880745989,,,515161.0,30321396405.0,58858.0,755.0,23877.0,4.4,412841.0,4.527547875114235,0.0,0.0,control,0,,0,0.0,,,1,0,MINOR_COLO
39061,Hamilton County,OH,2018,57836.0,75747380.0,54976.0,16.2,37.1,2003.0167214675623,6.1,36.8,11.317928346746193,,,518172.0,31302968719.0,60410.0,871.0,23900.0,4.1,414927.0,4.639513357594544,0.0,0.0,control,0,,0,0.0,,,1,0,MINOR_COLO
39061,Hamilton County,OH,2019,59517.0,80119378.0,57212.0,15.8,37.9,2006.8449730764391,5.4,36.8,11.240821703535598,,,520766.0,32949630309.0,63271.0,1000.0,24391.0,3.8,420336.0,4.853223669546009,0.0,0.0,control,0,,0,0.0,,,1,0,MINOR_COLO
39061,Hamilton County,OH,2020,63014.0,78470657.0,59190.0,14.8,38.9,2012.2740850552657,5.4,36.8,11.25661560478815,,,487691.0,33186051924.0,68047.0,1481.0,24816.0,7.9,412765.0,7.09744074885481,51.254,6369.432,control,0,,0,0.0,,,1,0,MINOR_COLO
39061,Hamilton County,OH,2021,70497.0,81514133.0,63080.0,14.9,39.6,2039.4073116645743,5.1,36.7,11.43892021209147,,,497285.0,34948226133.0,70278.0,1522.0,25599.0,4.9,413635.0,9.571333266045151,151.428,9841.456,control,0,,0,0.0,,,1,0,MINOR_COLO
39061,Hamilton County,OH,2022,71953.0,83363276.0,68249.0,14.9,40.3,2041.5804364502833,5.0,36.8,11.991457833532545,,,510941.0,36856837732.0,72135.0,2046.0,26606.0,3.6,416987.0,11.791589373626184,66.373,12295.643,control,0,,0,0.0,,,1,0,MINOR_COLO
39061,Hamilton County,OH,2023,76070.0,84632069.0,70816.0,14.9,41.4,2042.0910344419312,5.0,36.9,,,,515944.0,38008251319.0,73667.0,2112.0,26866.0,,,13.713725970368555,6.883,866.039,control,0,,0,0.0,,,1,0,MINOR_COLO
39061,Hamilton County,OH,2024,78987.0,84686542.0,,,,,,,15.119521140029171,,,515652.0,39666129124.0,76924.0,2119.0,27215.0,,,,0.0,0.0,control,0,,0,0.0,,,1,0,MINOR_COLO
39077,Huron County,OH,2010,31403.0,2234943.0,47058.0,,12.1,121.75287408861072,9.1,37.3,10.242686750845223,,,20404.0,714994695.0,35041.0,76.0,1343.0,13.2,30332.0,2.5205937061078845,0.0,0.0,control,0,,0,0.0,,,1,0,
39077,Huron County,OH,2011,33081.0,2282206.0,48358.0,,12.3,121.51112357108175,9.4,37.3,11.146956873400375,,,20364.0,725551088.0,35629.0,74.0,1339.0,11.4,29621.0,2.361848796474178,0.0,0.0,control,0,,0,0.0,,,1,0,
39077,Huron County,OH,2012,33473.0,2216302.0,48335.0,14.7,12.4,121.13529293458718,9.8,37.6,12.130560066716836,,,20379.0,744033598.0,36509.0,78.0,1308.0,9.9,28959.0,2.0094924596187704,0.0,0.0,control,0,,0,0.0,,,1,0,
39077,Huron County,OH,2013,34671.0,2299158.0,49404.0,13.5,13.1,120.6517918995293,9.7,38.0,12.903308739883762,,,20136.0,747849313.0,37140.0,84.0,1299.0,10.2,28640.0,2.133828134060072,0.0,0.0,control,0,,0,0.0,,,1,0,
39077,Huron County,OH,2014,35626.0,2269916.0,49315.0,13.9,13.1,120.23736244090826,8.1,38.3,13.635646331450925,,,20125.0,763886486.0,37957.0,80.0,1276.0,8.0,27957.0,2.3011831374200713,0.0,0.0,control,0,,0,0.0,,,1,0,
39077,Huron County,OH,2015,36713.0,2210022.0,48745.0,13.5,13.1,119.73151471935608,7.2,38.8,13.37665478498757,,,20300.0,795533876.0,39188.0,79.0,1266.0,6.7,27713.0,2.283122283122283,0.0,0.0,control,0,,0,0.0,,,1,0,
39077,Huron County,OH,2016,37021.0,2221943.0,48838.0,12.9,13.5,119.25817126906831,6.7,39.4,12.855260332747507,,,21036.0,820142069.0,38988.0,79.0,1287.0,6.6,28231.0,2.7120297085412055,0.0,0.0,control,0,,0,0.0,,,1,0,
39077,Huron County,OH,2017,38461.0,2240461.0,49710.0,14.2,13.7,118.8376472595852,5.8,39.2,12.672377318043042,,,21032.0,846253455.0,40236.0,79.0,1291.0,6.4,28310.0,2.6741387091921167,0.0,0.0,control,0,,0,0.0,,,1,0,
39077,Huron County,OH,2018,39921.0,2294018.0,51559.0,13.6,13.6,118.75638658142422,4.9,39.6,12.458901106987224,,,21199.0,891370725.0,42049.0,81.0,1293.0,5.9,28112.0,2.4118392604189967,0.0,0.0,control,0,,0,0.0,,,1,0,
39077,Huron County,OH,2019,40611.0,2251954.0,52560.0,13.2,14.4,118.5166675808493,4.3,39.8,12.193856426342505,,,21292.0,912552837.0,42859.0,84.0,1324.0,5.8,28245.0,2.3323722924521326,0.0,0.0,control,0,,0,0.0,,,1,0,
39077,Huron County,OH,2020,44994.0,2250882.0,55041.0,12.0,14.7,118.37852442797562,4.7,40.1,12.370758796853222,,,19807.0,909167128.0,45902.0,67.0,1323.0,9.5,27503.0,2.987906976744186,63.422,5809.15,control,0,,0,0.0,,,1,0,
39077,Huron County,OH,2021,48375.0,2335669.0,59049.0,12.3,15.0,119.01235771763132,4.3,39.9,12.860968585533598,,,20660.0,977646899.0,47322.0,75.0,1344.0,5.9,27522.0,3.506871825515387,234.834,13618.677,control,0,,0,0.0,,,1,0,
39077,Huron County,OH,2022,48279.0,2260395.0,64144.0,11.0,15.5,118.88030911561972,4.4,40.1,14.587189227735925,,,21241.0,1052921315.0,49571.0,77.0,1382.0,5.1,27659.0,4.066728452270621,101.133,10858.945,control,0,,0,0.0,,,1,0,
39077,Huron County,OH,2023,50478.0,2268716.0,65972.0,12.0,16.9,118.66496831849312,4.1,40.4,,,,21654.0,1127678544.0,52078.0,79.0,1406.0,,,4.91869918699187,3.428,658.222,control,0,,0,0.0,,,1,0,
39077,Huron County,OH,2024,52114.0,2227477.0,,,,,,,18.307200683607533,,,21414.0,1139774252.0,53225.0,78.0,1419.0,,,,0.0,0.0,control,0,,0,0.0,,,1,0,
39089,Licking County,OH,2010,34964.0,5294039.0,53291.0,,22.1,239.89086012130235,7.7,38.6,10.57143482800704,,,50308.0,1782902183.0,35440.0,98.0,3178.0,9.6,87674.0,4.326341660056436,0.0,0.0,treated,1,2016.0,0,0.0,AWS,AWS;Meta;Google,1,1,ORIGINAL_COHORT;PRE_COVID_COHORT;MULTIPLE_OPERATORS;COUNTY_BORDER_AMBIGUITY
39089,Licking County,OH,2011,37051.0,5485400.0,54699.0,,22.4,241.9452923169804,7.7,38.9,11.18543572503294,,,51759.0,1872728018.0,36182.0,101.0,3208.0,8.4,86585.0,4.514117086120025,0.0,0.0,treated,1,2016.0,0,0.0,AWS,AWS;Meta;Google,1,1,ORIGINAL_COHORT;PRE_COVID_COHORT;MULTIPLE_OPERATORS;COUNTY_BORDER_AMBIGUITY
39089,Licking County,OH,2012,38190.0,5470544.0,54247.0,12.4,22.0,243.4472844714526,7.9,39.1,12.306301170642252,,,52566.0,1929252263.0,36702.0,84.0,3197.0,6.8,86045.0,4.796953338376909,0.0,0.0,treated,1,2016.0,0,0.0,AWS,AWS;Meta;Google,1,1,ORIGINAL_COHORT;PRE_COVID_COHORT;MULTIPLE_OPERATORS;COUNTY_BORDER_AMBIGUITY
39089,Licking County,OH,2013,39120.0,5545222.0,55114.0,12.0,21.9,244.81006759697377,8.2,39.4,13.20487504896711,,,51088.0,1910971371.0,37406.0,89.0,3149.0,6.9,86432.0,4.559670151520954,0.0,0.0,treated,1,2016.0,0,0.0,AWS,AWS;Meta;Google,1,1,ORIGINAL_COHORT;PRE_COVID_COHORT;MULTIPLE_OPERATORS;COUNTY_BORDER_AMBIGUITY
39089,Licking County,OH,2014,40349.0,5740077.0,55777.0,12.4,22.6,246.04976063373812,7.3,39.7,13.97139073967937,,,51992.0,2004331711.0,38551.0,119.0,3179.0,5.2,86874.0,4.733020399431182,0.0,0.0,treated,1,2016.0,0,0.0,AWS,AWS;Meta;Google,1,1,ORIGINAL_COHORT;PRE_COVID_COHORT;MULTIPLE_OPERATORS;COUNTY_BORDER_AMBIGUITY
39089,Licking County,OH,2015,41907.0,5965402.0,56549.0,12.7,22.8,247.19567074573544,7.2,39.7,13.466621447924854,,,53101.0,2117930451.0,39885.0,110.0,3282.0,4.5,87222.0,4.56877626544565,0.0,0.0,treated,1,2016.0,0,0.0,AWS,AWS;Meta;Google,1,1,ORIGINAL_COHORT;PRE_COVID_COHORT;MULTIPLE_OPERATORS;COUNTY_BORDER_AMBIGUITY
39089,Licking County,OH,2016,42717.0,6060317.0,57571.0,12.6,23.3,248.762138660985,6.6,39.8,13.128885127763382,,,53504.0,2176098646.0,40671.0,93.0,3336.0,4.4,88594.0,4.467451600548547,0.0,0.0,treated,1,2016.0,1,0.0,AWS,AWS;Meta;Google,1,1,ORIGINAL_COHORT;PRE_COVID_COHORT;MULTIPLE_OPERATORS;COUNTY_BORDER_AMBIGUITY
39089,Licking County,OH,2017,44441.0,6191705.0,59747.0,11.8,24.6,250.10440677171331,5.9,39.9,12.552699307346478,,,56229.0,2292177739.0,40765.0,81.0,3367.0,4.2,89346.0,4.15848148511934,0.0,0.0,treated,1,2016.0,1,1.0,AWS,AWS;Meta;Google,1,1,ORIGINAL_COHORT;PRE_COVID_COHORT;MULTIPLE_OPERATORS;COUNTY_BORDER_AMBIGUITY
39089,Licking County,OH,2018,45570.0,6457822.0,62715.0,11.4,26.2,252.4709602638817,4.9,39.7,12.216966193879031,,,59960.0,2537000066.0,42312.0,83.0,3454.0,4.0,89924.0,4.4226223835863445,0.0,0.0,treated,1,2016.0,1,2.0,AWS,AWS;Meta;Google,1,1,ORIGINAL_COHORT;PRE_COVID_COHORT;MULTIPLE_OPERATORS;COUNTY_BORDER_AMBIGUITY
39089,Licking County,OH,2019,47117.0,6881663.0,64589.0,10.5,26.1,254.60598716053144,4.4,39.7,12.016720721880302,,,63633.0,2764192538.0,43440.0,98.0,3514.0,3.8,91464.0,4.607589399628185,0.0,0.0,treated,1,2016.0,1,3.0,AWS,AWS;Meta;Google,1,1,ORIGINAL_COHORT;PRE_COVID_COHORT;MULTIPLE_OPERATORS;COUNTY_BORDER_AMBIGUITY
39089,Licking County,OH,2020,51326.0,7200631.0,67736.0,9.8,27.6,257.0370164134772,3.7,40.0,12.374779230764275,,,68244.0,3107654357.0,45538.0,128.0,3548.0,6.6,90051.0,6.8632386431739185,69.065,6059.281,treated,1,2016.0,1,4.0,AWS,AWS;Meta;Google,1,1,ORIGINAL_COHORT;PRE_COVID_COHORT;MULTIPLE_OPERATORS;COUNTY_BORDER_AMBIGUITY
39089,Licking County,OH,2021,55588.0,7788445.0,72771.0,9.5,28.6,260.0336739314242,3.6,40.1,12.711995009979868,,,74622.0,3530054572.0,47306.0,190.0,3653.0,4.1,90782.0,9.684907210113442,145.036,11796.835,treated,1,2016.0,1,5.0,AWS,AWS;Meta;Google,1,1,ORIGINAL_COHORT;PRE_COVID_COHORT;MULTIPLE_OPERATORS;COUNTY_BORDER_AMBIGUITY
39089,Licking County,OH,2022,55825.0,7806805.0,78505.0,9.8,29.5,262.0705218287084,3.3,40.2,14.38205014404956,,,71363.0,3652712512.0,51185.0,148.0,3779.0,3.4,91692.0,11.97611800515102,76.547,11798.561,treated,1,2016.0,1,6.0,AWS,AWS;Meta;Google,1,1,ORIGINAL_COHORT;PRE_COVID_COHORT;MULTIPLE_OPERATORS;COUNTY_BORDER_AMBIGUITY
39089,Licking County,OH,2023,58745.0,8211904.0,81033.0,10.1,29.3,264.220202307353,3.2,40.2,,,,70045.0,3799443683.0,54243.0,160.0,3892.0,,,13.973243218220537,12.662,922.59,treated,1,2016.0,1,7.0,AWS,AWS;Meta;Google,1,1,ORIGINAL_COHORT;PRE_COVID_COHORT;MULTIPLE_OPERATORS;COUNTY_BORDER_AMBIGUITY
39089,Licking County,OH,2024,61466.0,8497691.0,,,,,,,17.432847608815763,,,72111.0,4187167587.0,58066.0,260.0,3996.0,,,,0.0,0.0,treated,1,2016.0,1,8.0,AWS,AWS;Meta;Google,1,1,ORIGINAL_COHORT;PRE_COVID_COHORT;MULTIPLE_OPERATORS;COUNTY_BORDER_AMBIGUITY
39095,Lucas County,OH,2010,34880.0,22560734.0,42072.0,,23.0,1307.3134253657302,12.1,36.6,11.474566150115477,,,197922.0,7994193760.0,40391.0,59.0,10358.0,11.6,217735.0,2.551460933628296,0.0,0.0,control,0,,0,0.0,,,1,0,MINOR_COLO
39095,Lucas County,OH,2011,37052.0,23506769.0,41949.0,,23.0,1303.3742268071587,13.1,36.8,11.738539238436797,,,199327.0,8292304458.0,41601.0,93.0,10331.0,9.9,212751.0,2.482507827844725,0.0,0.0,control,0,,0,0.0,,,1,0,MINOR_COLO
39095,Lucas County,OH,2012,37860.0,23037399.0,41436.0,20.5,22.9,1298.9286439794737,13.6,37.1,11.673028694107623,,,201188.0,8632875170.0,42909.0,135.0,10137.0,8.3,210469.0,2.5221252940369827,0.0,0.0,control,0,,0,0.0,,,1,0,MINOR_COLO
39095,Lucas County,OH,2013,38236.0,23935057.0,41556.0,20.8,23.4,1293.9619564097354,13.8,37.4,11.852534664417387,,,202137.0,8674587200.0,42914.0,126.0,10075.0,8.7,210574.0,2.598978800759216,0.0,0.0,control,0,,0,0.0,,,1,0,MINOR_COLO
39095,Lucas County,OH,2014,40135.0,25815586.0,41751.0,21.1,24.2,1290.005093283637,12.3,37.6,12.18540393861066,,,204692.0,9067371990.0,44298.0,127.0,10004.0,6.4,209419.0,2.3889663360878624,0.0,0.0,control,0,,0,0.0,,,1,0,MINOR_COLO
39095,Lucas County,OH,2015,41814.0,24055981.0,41777.0,21.1,24.2,1284.393648999155,11.1,37.7,13.00093707201038,,,207836.0,9441834562.0,45429.0,102.0,10039.0,5.4,209455.0,2.5859655239815944,0.0,0.0,control,0,,0,0.0,,,1,0,MINOR_COLO
39095,Lucas County,OH,2016,42728.0,23894586.0,42917.0,20.7,25.1,1280.0923268062757,9.6,37.9,12.24105713365656,,,209850.0,9665009332.0,46057.0,78.0,10064.0,5.2,211249.0,2.6955960302831494,0.0,0.0,control,0,,0,0.0,,,1,0,MINOR_COLO
39095,Lucas County,OH,2017,43470.0,24161036.0,44820.0,19.8,25.6,1275.982370761608,8.5,37.9,12.819639072867677,,,206670.0,9686767384.0,46871.0,62.0,10164.0,5.9,211558.0,2.8661597900869817,0.0,0.0,control,0,,0,0.0,,,1,0,MINOR_COLO
39095,Lucas County,OH,2018,45413.0,24713754.0,46924.0,19.1,26.3,1272.96467380904,7.5,37.9,13.028127980689993,,,209708.0,10163662587.0,48466.0,70.0,10129.0,5.2,210801.0,2.788181864571108,0.0,0.0,control,0,,0,0.0,,,1,0,MINOR_COLO
39095,Lucas County,OH,2019,47237.0,25567148.0,48736.0,18.7,26.3,1269.205065020329,7.2,37.8,12.683103776577,,,209643.0,10515505781.0,50159.0,202.0,10164.0,4.7,212075.0,2.8023079630848344,0.0,0.0,control,0,,0,0.0,,,1,0,MINOR_COLO
39095,Lucas County,OH,2020,50429.0,23585222.0,49946.0,18.7,26.7,1266.899838958026,7.2,38.1,12.298869940763709,,,192062.0,10225777987.0,53242.0,240.0,10199.0,10.3,208216.0,3.944390725615652,125.492,5985.822,control,0,,0,0.0,,,1,0,MINOR_COLO
39095,Lucas County,OH,2021,53670.0,25833321.0,53176.0,17.6,27.5,1269.5289154249947,7.3,38.2,13.003216643456522,,,194391.0,10772972513.0,55419.0,268.0,10533.0,6.2,203714.0,5.314939469171509,126.652,10705.587,control,0,,0,0.0,,,1,0,MINOR_COLO
39095,Lucas County,OH,2022,54254.0,25416558.0,57265.0,17.8,28.0,1266.001890108725,6.8,38.1,13.128919926636614,,,196355.0,11407471165.0,58096.0,608.0,10797.0,4.4,202831.0,6.22889421010622,93.945,11886.05,control,0,,0,0.0,,,1,0,MINOR_COLO
39095,Lucas County,OH,2023,57751.0,25550767.0,60095.0,17.8,28.5,1262.2746663604808,6.8,38.3,,,,196306.0,11774820051.0,59982.0,627.0,10893.0,,,7.637038665896179,8.815,839.94,control,0,,0,0.0,,,1,0,MINOR_COLO
39095,Lucas County,OH,2024,60288.0,26009545.0,,,,,,,16.639362377112874,,,194869.0,12126860081.0,62231.0,389.0,10950.0,,,,0.0,0.0,control,0,,0,0.0,,,1,0,MINOR_COLO
39103,Medina County,OH,2010,40936.0,6297234.0,66193.0,,29.5,403.6867256049238,5.9,39.8,11.309999935776052,,,56310.0,2017125147.0,35822.0,,4286.0,7.5,95541.0,4.706770999303663,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
39103,Medina County,OH,2011,43422.0,6592043.0,65578.0,,30.1,406.5102572498327,6.7,40.1,11.18487676151148,,,56946.0,2086978790.0,36648.0,,4351.0,6.4,95163.0,4.623793984944691,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
39103,Medina County,OH,2012,45062.0,6394385.0,65768.0,7.3,29.9,408.8995819274993,6.4,40.5,11.491020541257567,,,57950.0,2166291238.0,37382.0,,4365.0,5.5,94011.0,4.426212190570091,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
39103,Medina County,OH,2013,45951.0,6758574.0,65951.0,7.4,29.6,411.0777349107147,6.3,40.9,11.466614212689198,,,58066.0,2207024617.0,38009.0,,4363.0,5.8,94391.0,4.440424307211578,0.0,0.0,control,0,,0,0.0,,,1,0,FUTURE_DC_2023plus
