fips,year,per_capita_income,gdp_thousands
32003,2018,47497.0,122721414.0
32003,2019,50433.0,128195333.0
32003,2020,52642.0,117227827.0
32003,2021,58410.0,130270354.0
32003,2022,60318.0,141930944.0
32003,2023,64058.0,147606306.0
32003,2024,66952.0,152128224.0
32005,2010,50834.0,2261090.0
32005,2011,52196.0,2250849.0
32005,2012,54747.0,2242448.0
32005,2013,54634.0,2437438.0
32005,2014,56869.0,2512026.0
32005,2015,63812.0,2530820.0
32005,2016,63703.0,2427127.0
32005,2017,68966.0,2558347.0
32005,2018,71233.0,2502688.0
32005,2019,75797.0,2556308.0
32005,2020,83961.0,2498945.0
32005,2021,94792.0,2873955.0
32005,2022,95736.0,2823885.0
32005,2023,104084.0,2937527.0
32005,2024,109486.0,3112053.0
32007,2010,40257.0,2710088.0
32007,2011,42567.0,2965928.0
32007,2012,42348.0,2999397.0
32007,2013,41484.0,2816757.0
32007,2014,41336.0,2602725.0
32007,2015,41631.0,2409922.0
32007,2016,41902.0,2459031.0
32007,2017,43702.0,2619171.0
32007,2018,45844.0,2669083.0
32007,2019,47275.0,2723639.0
32007,2020,50354.0,2767238.0
32007,2021,53878.0,2844851.0
32007,2022,54281.0,2761809.0
32007,2023,56431.0,2753700.0
32007,2024,58930.0,3025972.0
32019,2010,28436.0,1282711.0
32019,2011,29816.0,1290093.0
32019,2012,30215.0,1321326.0
32019,2013,30810.0,1365808.0
32019,2014,32414.0,1430629.0
32019,2015,33599.0,1341663.0
32019,2016,35275.0,1396452.0
32019,2017,37134.0,1464747.0
32019,2018,38406.0,1517722.0
32019,2019,40114.0,1600736.0
32019,2020,43717.0,1568739.0
32019,2021,46852.0,1708117.0
32019,2022,48049.0,1784005.0
32019,2023,49787.0,1807733.0
32019,2024,52262.0,1761010.0
32023,2010,32885.0,1666875.0
32023,2011,31473.0,1566124.0
32023,2012,30456.0,1548831.0
32023,2013,31235.0,1484725.0
32023,2014,32468.0,1471787.0
32023,2015,33991.0,1459154.0
32023,2016,34041.0,1482617.0
32023,2017,34998.0,1585646.0
32023,2018,35871.0,1616319.0
32023,2019,37309.0,1672114.0
32023,2020,39575.0,1772019.0
32023,2021,43070.0,1823880.0
32023,2022,42256.0,1807204.0
32023,2023,44702.0,1928191.0
32023,2024,47861.0,2029210.0
32029,2010,38778.0,509628.0
32029,2011,37799.0,497301.0
32029,2012,38936.0,563519.0
32029,2013,39357.0,604978.0
32029,2014,41854.0,758699.0
32029,2015,44426.0,1118583.0
32029,2016,46673.0,826572.0
32029,2017,54624.0,1449325.0
32029,2018,59562.0,1682750.0
