fips,year,total_employment,total_wages,avg_annual_wage,data_processing_employment,total_establishments
39045,2012,40082.0,1349347990.0,33665.0,,2796.0
39045,2013,41003.0,1386723896.0,33820.0,,2761.0
39045,2014,41230.0,1427272938.0,34617.0,,2784.0
39045,2015,42154.0,1490361439.0,35355.0,,2844.0
39045,2016,42562.0,1542064074.0,36231.0,,2875.0
39045,2017,43697.0,1685394892.0,38570.0,,2950.0
39045,2018,43855.0,1686545089.0,38458.0,,2994.0
39045,2019,44048.0,1755657931.0,39858.0,4.0,3051.0
39045,2020,42120.0,1824734799.0,43322.0,7.0,3122.0
39045,2021,42924.0,1962976753.0,45732.0,7.0,3221.0
39045,2022,43983.0,2121111571.0,48225.0,120.0,3340.0
39047,2010,10737.0,314924434.0,29332.0,,673.0
39047,2011,10724.0,323825521.0,30196.0,,676.0
39047,2012,10914.0,339434647.0,31101.0,,666.0
39047,2013,11395.0,353261127.0,31003.0,,660.0
39047,2014,11251.0,361255453.0,32110.0,,668.0
39047,2015,11332.0,366915200.0,32377.0,,653.0
39047,2016,11842.0,389978369.0,32933.0,,664.0
39047,2017,11733.0,398997284.0,34006.0,,666.0
39047,2018,11541.0,413496061.0,35828.0,,653.0
39047,2019,11134.0,415187923.0,37290.0,,641.0
39047,2020,10609.0,432240793.0,40744.0,,633.0
39047,2021,10516.0,453785365.0,43152.0,,631.0
39047,2022,10764.0,490692599.0,45585.0,16.0,656.0
39049,2010,647397.0,29970185446.0,46293.0,3365.0,29218.0
39049,2011,657347.0,31250054958.0,47540.0,3520.0,29663.0
39049,2012,671692.0,33099350770.0,49278.0,3634.0,29780.0
39049,2013,689994.0,34192618732.0,49555.0,4631.0,29911.0
39049,2014,705790.0,35928853917.0,50906.0,4382.0,30148.0
39049,2015,721581.0,38115630441.0,52822.0,4546.0,30579.0
39049,2016,738559.0,39247216725.0,53140.0,4554.0,31376.0
39049,2017,749025.0,40943495262.0,54662.0,4703.0,32097.0
39049,2018,756883.0,42668279102.0,56374.0,5042.0,32580.0
39049,2019,765429.0,44379980416.0,57981.0,5183.0,33756.0
39049,2020,727016.0,45718355278.0,62885.0,4758.0,34674.0
39049,2021,743438.0,48628531917.0,65410.0,4815.0,36466.0
39049,2022,763679.0,51916032930.0,67982.0,4989.0,38346.0
39051,2010,17011.0,578424066.0,34003.0,43.0,1042.0
39051,2011,17000.0,599257957.0,35251.0,42.0,1043.0
39051,2012,17488.0,614746304.0,35152.0,43.0,1033.0
39051,2013,17599.0,629700159.0,35780.0,41.0,1038.0
39051,2014,17783.0,655026754.0,36835.0,43.0,1053.0
39051,2015,18367.0,701244253.0,38180.0,30.0,1075.0
39051,2016,18727.0,731023795.0,39035.0,30.0,1076.0
39051,2017,18633.0,755547235.0,40549.0,31.0,1076.0
39051,2018,18563.0,778252569.0,41925.0,42.0,1080.0
39051,2019,18264.0,791589565.0,43341.0,50.0,1074.0
39051,2020,17183.0,786928570.0,45797.0,51.0,1089.0
39051,2021,17729.0,857474332.0,48366.0,48.0,1101.0
39051,2022,17825.0,966372630.0,54216.0,47.0,1113.0
39053,2010,11261.0,400240616.0,35543.0,,705.0
39053,2011,10932.0,390203062.0,35695.0,,712.0
39053,2012,10913.0,422089724.0,38678.0,,715.0
39053,2013,10879.0,406731128.0,37388.0,,706.0
39053,2014,10914.0,392671666.0,35979.0,,692.0
39053,2015,10904.0,387764200.0,35561.0,,686.0
39053,2016,10965.0,385276193.0,35138.0,,694.0
39053,2017,11093.0,396618280.0,35755.0,,707.0
39053,2018,11140.0,433981322.0,38958.0,,708.0
39053,2019,11054.0,432749766.0,39148.0,,715.0
39053,2020,10552.0,429184801.0,40674.0,,706.0
39053,2021,10630.0,454162857.0,42726.0,,730.0
39053,2022,10926.0,488918163.0,44746.0,21.0,742.0
39055,2010,31783.0,1166281052.0,36696.0,6.0,2975.0
39055,2011,31742.0,1197643015.0,37731.0,,2962.0
39055,2012,32463.0,1237121159.0,38109.0,,2924.0
39055,2013,33069.0,1259021083.0,38073.0,10.0,2917.0
39055,2014,33463.0,1321122982.0,39480.0,9.0,2908.0
39055,2015,34038.0,1369315339.0,40229.0,8.0,2894.0
39055,2016,34310.0,1384231250.0,40345.0,8.0,2906.0
39055,2017,34753.0,1442920181.0,41519.0,9.0,2920.0
39055,2018,35288.0,1531167474.0,43391.0,4.0,2929.0
39055,2019,35803.0,1564438088.0,43696.0,8.0,2951.0
39055,2020,33767.0,1572973292.0,46583.0,9.0,2977.0
39055,2021,34593.0,1692123531.0,48915.0,9.0,3030.0
39055,2022,34941.0,1793628320.0,51334.0,194.0,3091.0
39057,2010,66929.0,3215871275.0,48049.0,604.0,3283.0
39057,2011,68023.0,3340768413.0,49112.0,514.0,3309.0
39057,2012,67809.0,3352251888.0,49437.0,382.0,3265.0
39057,2013,67936.0,3320345770.0,48874.0,332.0,3264.0
39057,2014,68622.0,3465492305.0,50501.0,305.0,3308.0
39057,2015,70937.0,3646978165.0,51411.0,265.0,3479.0
39057,2016,71731.0,3762013898.0,52446.0,230.0,3477.0
39057,2017,74204.0,3981624986.0,53658.0,313.0,3546.0
39057,2018,75963.0,4187519914.0,55126.0,382.0,3587.0
39057,2019,76486.0,4390725264.0,57406.0,352.0,3701.0
39057,2020,73770.0,4552362304.0,61711.0,212.0,3770.0
39057,2021,75021.0,4826246286.0,64332.0,144.0,3854.0
39057,2022,76173.0,5046971533.0,66257.0,334.0,4002.0
39059,2010,13513.0,441243438.0,32652.0,,947.0
39059,2011,13662.0,459488365.0,33633.0,,940.0
39059,2012,13948.0,489869791.0,35122.0,,941.0
39059,2013,14517.0,523525542.0,36063.0,,933.0
39059,2014,15340.0,580839197.0,37865.0,,952.0
39059,2015,15610.0,611342214.0,39164.0,,957.0
39059,2016,15099.0,577063888.0,38219.0,,951.0
39059,2017,15309.0,615301040.0,40191.0,,951.0
39059,2018,15334.0,638663593.0,41649.0,,951.0
39059,2019,15145.0,639011236.0,42194.0,,963.0
39059,2020,13982.0,623195833.0,44570.0,,964.0
39059,2021,14002.0,651047530.0,46498.0,,957.0
39059,2022,14281.0,678693823.0,47524.0,20.0,966.0
39061,2010,483074.0,24390369731.0,50490.0,534.0,23300.0
39061,2011,484110.0,25148483626.0,51948.0,602.0,23341.0
39061,2012,490070.0,26611014254.0,54300.0,610.0,23248.0
39061,2013,493751.0,26931659372.0,54545.0,740.0,23228.0
39061,2014,499116.0,28128454048.0,56357.0,728.0,23189.0
39061,2015,505396.0,28552668031.0,56496.0,798.0,23359.0
39061,2016,509034.0,29261092587.0,57484.0,752.0,23658.0
39061,2017,515161.0,30321396405.0,58858.0,755.0,23877.0
39061,2018,518172.0,31302968719.0,60410.0,871.0,23900.0
39061,2019,520766.0,32949630309.0,63271.0,1000.0,24391.0
39061,2020,487691.0,33186051924.0,68047.0,1481.0,24816.0
39061,2021,497285.0,34948226133.0,70278.0,1522.0,25599.0
39061,2022,510941.0,36856837732.0,72135.0,2046.0,26606.0
39063,2010,40143.0,1596704918.0,39775.0,,1798.0
39063,2011,40764.0,1685530675.0,41348.0,,1803.0
39063,2012,41562.0,1743051158.0,41938.0,12.0,1810.0
39063,2013,42568.0,1888391612.0,44362.0,11.0,1824.0
39063,2014,43597.0,1976245051.0,45330.0,8.0,1811.0
39063,2015,44559.0,2063916401.0,46319.0,5.0,1809.0
39063,2016,45397.0,2136147320.0,47055.0,7.0,1810.0
39063,2017,45734.0,2254004462.0,49285.0,4.0,1812.0
39063,2018,45606.0,2318174041.0,50831.0,5.0,1820.0
39063,2019,46090.0,2387067676.0,51792.0,5.0,1810.0
39063,2020,43561.0,2496034168.0,57300.0,5.0,1821.0
39063,2021,44140.0,2614345774.0,59229.0,,1863.0
39063,2022,44327.0,2772222244.0,62541.0,80.0,1908.0
39065,2010,7872.0,254102046.0,32281.0,,556.0
39065,2011,7857.0,259043549.0,32969.0,,551.0
39065,2012,8037.0,271917763.0,33833.0,,545.0
39065,2013,8129.0,278580567.0,34271.0,,539.0
39065,2014,8338.0,287567080.0,34491.0,,541.0
39065,2015,8351.0,288321313.0,34527.0,,542.0
39065,2016,8374.0,294955224.0,35222.0,,529.0
39065,2017,8369.0,299842826.0,35827.0,,516.0
39065,2018,8273.0,299886123.0,36251.0,,525.0
39065,2019,8204.0,306001198.0,37300.0,29.0,526.0
39065,2020,7828.0,305981199.0,39090.0,28.0,523.0
39065,2021,7806.0,314600141.0,40303.0,30.0,527.0
39065,2022,7623.0,340797307.0,44708.0,32.0,535.0
39067,2010,3275.0,101051824.0,30856.0,,332.0
39067,2011,3261.0,101644016.0,31170.0,,320.0
39067,2012,3428.0,116625120.0,34020.0,,325.0
39067,2013,3911.0,152910915.0,39101.0,,337.0
39067,2014,4068.0,164580406.0,40461.0,,348.0
39067,2015,3875.0,155808503.0,40212.0,,359.0
39067,2016,3634.0,138961467.0,38236.0,,355.0
39067,2017,3997.0,183131749.0,45813.0,,350.0
39067,2018,3858.0,185770733.0,48156.0,,343.0
39067,2019,3696.0,180508762.0,48842.0,,352.0
39067,2020,3409.0,165970041.0,48693.0,,342.0
39067,2021,3332.0,160501663.0,48166.0,,342.0
39067,2022,3433.0,181094821.0,52754.0,24.0,338.0
39069,2010,10874.0,377581586.0,34724.0,,678.0
39069,2011,11133.0,387443292.0,34800.0,,678.0
39069,2012,11232.0,403278543.0,35906.0,,670.0
39069,2013,11157.0,407071930.0,36487.0,,659.0
39069,2014,11065.0,413841946.0,37400.0,,653.0
39069,2015,11023.0,425906451.0,38637.0,,651.0
39069,2016,11094.0,442664728.0,39903.0,,657.0
39069,2017,11140.0,455120566.0,40855.0,,663.0
39069,2018,11023.0,461762465.0,41890.0,,667.0
39069,2019,10812.0,472522265.0,43705.0,,669.0
39069,2020,10271.0,488291687.0,47543.0,,664.0
39069,2021,10223.0,499719881.0,48883.0,,673.0
39069,2022,10443.0,523904587.0,50170.0,30.0,676.0
39071,2010,10072.0,308180102.0,30597.0,,773.0
39071,2011,10025.0,306867960.0,30610.0,,740.0
39071,2012,10319.0,321119200.0,31118.0,34.0,742.0
39071,2013,10284.0,327139606.0,31812.0,35.0,752.0
39071,2014,10444.0,333799701.0,31960.0,34.0,760.0
39071,2015,10240.0,324021909.0,31643.0,34.0,757.0
39071,2016,10266.0,331911916.0,32333.0,33.0,768.0
39071,2017,10461.0,357736651.0,34197.0,33.0,768.0
39071,2018,10570.0,372084851.0,35203.0,34.0,769.0
39071,2019,10387.0,380398754.0,36623.0,36.0,770.0
39071,2020,10225.0,409159559.0,40017.0,39.0,773.0
39071,2021,10367.0,403305745.0,38903.0,36.0,794.0
39071,2022,10706.0,430843545.0,40242.0,35.0,823.0
39073,2010,6649.0,199123310.0,29948.0,,537.0
39073,2011,6636.0,200970891.0,30285.0,,539.0
39073,2012,6570.0,203595158.0,30989.0,,532.0
39073,2013,6440.0,199185867.0,30928.0,,529.0
39073,2014,6467.0,201889827.0,31220.0,,525.0
39073,2015,6555.0,209003349.0,31883.0,,533.0
39073,2016,6824.0,217700080.0,31901.0,,538.0
39073,2017,6766.0,219187157.0,32395.0,,540.0
39073,2018,6569.0,215642834.0,32829.0,,532.0
39073,2019,6579.0,220669893.0,33541.0,,552.0
39073,2020,6473.0,227492343.0,35144.0,,564.0
39073,2021,6834.0,245378299.0,35905.0,4.0,577.0
39073,2022,6804.0,257384211.0,37828.0,20.0,581.0
39075,2010,16406.0,481517103.0,29349.0,,1111.0
39075,2011,17140.0,513823403.0,29978.0,,1139.0
39075,2012,17801.0,552154503.0,31017.0,,1141.0
39075,2013,18122.0,577029104.0,31841.0,,1157.0
39075,2014,18063.0,610083098.0,33776.0,,1256.0
39075,2015,19152.0,678410052.0,35423.0,,1319.0
39075,2016,19519.0,703794721.0,36056.0,,1335.0
39075,2017,19438.0,735231908.0,37825.0,,1387.0
39075,2018,19836.0,793017267.0,39979.0,,1406.0
39075,2019,19906.0,824742037.0,41433.0,,1447.0
39075,2020,19605.0,864870742.0,44115.0,,1466.0
39075,2021,20319.0,967074866.0,47594.0,,1483.0
39075,2022,21066.0,1054749114.0,50070.0,22.0,1525.0
39077,2010,20404.0,714994695.0,35041.0,76.0,1343.0
39077,2011,20364.0,725551088.0,35629.0,74.0,1339.0
39077,2012,20379.0,744033598.0,36509.0,78.0,1308.0
39077,2013,20136.0,747849313.0,37140.0,84.0,1299.0
39077,2014,20125.0,763886486.0,37957.0,80.0,1276.0
39077,2015,20300.0,795533876.0,39188.0,79.0,1266.0
39077,2016,21036.0,820142069.0,38988.0,79.0,1287.0
39077,2017,21032.0,846253455.0,40236.0,79.0,1291.0
39077,2018,21199.0,891370725.0,42049.0,81.0,1293.0
39077,2019,21292.0,912552837.0,42859.0,84.0,1324.0
39077,2020,19807.0,909167128.0,45902.0,67.0,1323.0
39077,2021,20660.0,977646899.0,47322.0,75.0,1344.0
39077,2022,21241.0,1052921315.0,49571.0,77.0,1382.0
39079,2010,10598.0,326830685.0,30839.0,22.0,708.0
39079,2011,10423.0,327438469.0,31415.0,21.0,723.0
39079,2012,10542.0,337377800.0,32002.0,22.0,712.0
39079,2013,10562.0,341557145.0,32338.0,23.0,722.0
39079,2014,10342.0,357438626.0,34563.0,24.0,726.0
39079,2015,10323.0,354850506.0,34374.0,19.0,718.0
39079,2016,10094.0,349347693.0,34609.0,19.0,712.0
39079,2017,10232.0,358364737.0,35022.0,24.0,719.0
39079,2018,10245.0,359341481.0,35075.0,32.0,717.0
39079,2019,10142.0,370972768.0,36579.0,32.0,727.0
39079,2020,10096.0,404099817.0,40025.0,26.0,736.0
39079,2021,9852.0,404133062.0,41020.0,26.0,720.0
39079,2022,9884.0,413195373.0,41807.0,26.0,736.0
39081,2010,22213.0,764714927.0,34427.0,,1503.0
39081,2011,22109.0,783744124.0,35450.0,,1478.0
39081,2012,21731.0,775965317.0,35707.0,,1451.0
39081,2013,21234.0,761971696.0,35885.0,,1443.0
39081,2014,21032.0,783615575.0,37258.0,,1414.0
39081,2015,20824.0,784652521.0,37680.0,,1424.0
39081,2016,20549.0,794853953.0,38681.0,,1415.0
39081,2017,20308.0,817301960.0,40245.0,,1417.0
39081,2018,20382.0,843714293.0,41396.0,,1394.0
39081,2019,20682.0,877773033.0,42441.0,,1387.0
39081,2020,19755.0,857269801.0,43396.0,,1388.0
39081,2021,20441.0,902328439.0,44144.0,,1387.0
39081,2022,20808.0,972325710.0,46729.0,70.0,1406.0
39083,2010,18719.0,672875703.0,35946.0,,1172.0
39083,2011,18705.0,706773554.0,37785.0,,1181.0
39083,2012,18985.0,745707073.0,39280.0,,1163.0
39083,2013,19422.0,776717958.0,39991.0,,1154.0
39083,2014,20127.0,813119339.0,40399.0,,1152.0
39083,2015,20424.0,827707590.0,40527.0,,1144.0
39083,2016,20300.0,790113789.0,38921.0,,1159.0
39083,2017,20161.0,832822754.0,41308.0,,1184.0
39083,2018,20273.0,873053799.0,43064.0,,1211.0
39083,2019,20361.0,911906956.0,44787.0,,1221.0
39083,2020,19182.0,877574608.0,45749.0,,1214.0
39083,2021,19529.0,907114710.0,46450.0,,1230.0
39083,2022,19804.0,997547460.0,50371.0,60.0,1276.0
39085,2010,92553.0,3596519919.0,38859.0,356.0,6493.0
39085,2011,93692.0,3917572240.0,41813.0,369.0,6510.0
39085,2012,93872.0,3850198538.0,41015.0,372.0,6405.0
39085,2013,93518.0,3833823440.0,40996.0,303.0,6343.0
39085,2014,94313.0,3984212477.0,42245.0,324.0,6279.0
39085,2015,94774.0,4085587947.0,43109.0,303.0,6243.0
39085,2016,94659.0,4092118538.0,43230.0,304.0,6262.0
39085,2017,95143.0,4236012128.0,44523.0,308.0,6291.0
39085,2018,95898.0,4361938757.0,45485.0,323.0,6244.0
39085,2019,97465.0,4651471435.0,47724.0,328.0,6322.0
39085,2020,90303.0,4516358326.0,50013.0,289.0,6356.0
39085,2021,91949.0,4812832793.0,52342.0,543.0,6496.0
39085,2022,93507.0,5051104653.0,54019.0,320.0,6605.0
39087,2010,12360.0,355505453.0,28762.0,,993.0
39087,2011,12366.0,362528152.0,29317.0,,1001.0
39087,2012,12322.0,370854665.0,30097.0,,996.0
39087,2013,12279.0,375687358.0,30595.0,,966.0
39087,2014,12517.0,406909835.0,32508.0,,965.0
39087,2015,12518.0,422638200.0,33762.0,,963.0
39087,2016,12553.0,423757195.0,33759.0,,951.0
39087,2017,12616.0,430232350.0,34101.0,,947.0
39087,2018,12489.0,438364316.0,35099.0,,959.0
39087,2019,13175.0,480063322.0,36439.0,,967.0
39087,2020,13250.0,516872341.0,39008.0,,966.0
39087,2021,13574.0,556100502.0,40967.0,,986.0
39087,2022,13467.0,586808234.0,43574.0,39.0,988.0
39089,2010,50308.0,1782902183.0,35440.0,98.0,3178.0
39089,2011,51759.0,1872728018.0,36182.0,101.0,3208.0
39089,2012,52566.0,1929252263.0,36702.0,84.0,3197.0
39089,2013,51088.0,1910971371.0,37406.0,89.0,3149.0
39089,2014,51992.0,2004331711.0,38551.0,119.0,3179.0
39089,2015,53101.0,2117930451.0,39885.0,110.0,3282.0
39089,2016,53504.0,2176098646.0,40671.0,93.0,3336.0
39089,2017,56229.0,2292177739.0,40765.0,81.0,3367.0
39089,2018,59960.0,2537000066.0,42312.0,83.0,3454.0
39089,2019,63633.0,2764192538.0,43440.0,98.0,3514.0
39089,2020,68244.0,3107654357.0,45538.0,128.0,3548.0
39089,2021,74622.0,3530054572.0,47306.0,190.0,3653.0
39089,2022,71363.0,3652712512.0,51185.0,148.0,3779.0
39091,2010,17542.0,695568132.0,39651.0,,932.0
39091,2011,17668.0,702700235.0,39773.0,,933.0
39091,2012,18232.0,755803482.0,41455.0,,926.0
39091,2013,18884.0,780676769.0,41340.0,,899.0
39091,2014,19317.0,807728478.0,41814.0,,897.0
39091,2015,19292.0,833145790.0,43186.0,,899.0
39091,2016,19751.0,868811057.0,43988.0,,916.0
39091,2017,19976.0,878467380.0,43975.0,,937.0
39091,2018,19818.0,912407633.0,46041.0,,923.0
39091,2019,19255.0,907782578.0,47146.0,,929.0
39091,2020,17824.0,862532133.0,48393.0,,944.0
39091,2021,18308.0,902447244.0,49293.0,,970.0
39091,2022,18907.0,994276233.0,52587.0,32.0,996.0
39093,2010,91578.0,3449260488.0,37665.0,16.0,6108.0
39093,2011,93413.0,3703738912.0,39649.0,28.0,6138.0
39093,2012,94371.0,3821432146.0,40494.0,30.0,6047.0
39093,2013,94718.0,3833110046.0,40469.0,38.0,6045.0
39093,2014,95795.0,3943319998.0,41164.0,26.0,6041.0
39093,2015,96774.0,4006228393.0,41398.0,,6088.0
39093,2016,97156.0,4027823704.0,41457.0,6.0,6181.0
39093,2017,98049.0,4121883910.0,42039.0,11.0,6209.0
39093,2018,98188.0,4259718787.0,43383.0,20.0,6183.0
39093,2019,98898.0,4363949957.0,44126.0,22.0,6261.0
39093,2020,91954.0,4351386952.0,47321.0,35.0,6319.0
39093,2021,94304.0,4637969252.0,49181.0,41.0,6478.0
39093,2022,95730.0,4905652928.0,51245.0,339.0,6678.0
39095,2010,197922.0,7994193760.0,40391.0,59.0,10358.0
39095,2011,199327.0,8292304458.0,41601.0,93.0,10331.0
39095,2012,201188.0,8632875170.0,42909.0,135.0,10137.0
39095,2013,202137.0,8674587200.0,42914.0,126.0,10075.0
39095,2014,204692.0,9067371990.0,44298.0,127.0,10004.0
39095,2015,207836.0,9441834562.0,45429.0,102.0,10039.0
39095,2016,209850.0,9665009332.0,46057.0,78.0,10064.0
39095,2017,206670.0,9686767384.0,46871.0,62.0,10164.0
39095,2018,209708.0,10163662587.0,48466.0,70.0,10129.0
39095,2019,209643.0,10515505781.0,50159.0,202.0,10164.0
39095,2020,192062.0,10225777987.0,53242.0,240.0,10199.0
39095,2021,194391.0,10772972513.0,55419.0,268.0,10533.0
39095,2022,196355.0,11407471165.0,58096.0,608.0,10797.0
39097,2010,13129.0,479039237.0,36487.0,45.0,819.0
39097,2011,13492.0,504470348.0,37391.0,44.0,847.0
39097,2012,14127.0,543927471.0,38504.0,47.0,843.0
39097,2013,14389.0,565521366.0,39303.0,47.0,835.0
39097,2014,14807.0,595217768.0,40199.0,46.0,839.0
39097,2015,15773.0,663388889.0,42059.0,44.0,828.0
39097,2016,17229.0,719910568.0,41784.0,46.0,841.0
39097,2017,17497.0,732739157.0,41877.0,46.0,837.0
39097,2018,17401.0,758513491.0,43590.0,38.0,860.0
39097,2019,17987.0,783983387.0,43586.0,50.0,864.0
39097,2020,17578.0,811243612.0,46152.0,47.0,881.0
39097,2021,19581.0,930982099.0,47545.0,50.0,919.0
39097,2022,22561.0,1034242963.0,45842.0,52.0,973.0
39099,2010,95796.0,3224088392.0,33656.0,,6105.0
39099,2011,96491.0,3331048207.0,34522.0,,6067.0
39099,2012,97588.0,3432959589.0,35178.0,123.0,5942.0
39099,2013,97880.0,3446664101.0,35213.0,,5980.0
39099,2014,98028.0,3526662686.0,35976.0,,5909.0
39099,2015,97706.0,3615837802.0,37007.0,142.0,5847.0
39099,2016,97614.0,3618924653.0,37074.0,174.0,5886.0
39099,2017,96556.0,3711743066.0,38441.0,184.0,5890.0
39099,2018,97098.0,3827232324.0,39416.0,174.0,5918.0
39099,2019,97653.0,3948311466.0,40432.0,197.0,5921.0
39099,2020,90587.0,3920436807.0,43278.0,398.0,5898.0
39099,2021,91747.0,4168473738.0,45434.0,395.0,6007.0
39099,2022,93370.0,4462916975.0,47798.0,377.0,6117.0
39101,2010,24326.0,873914023.0,35926.0,,1300.0
39101,2011,24236.0,882276061.0,36404.0,,1278.0
39101,2012,24115.0,895634638.0,37141.0,,1252.0
39101,2013,23586.0,884768429.0,37512.0,,1247.0
39101,2014,23706.0,897996610.0,37881.0,,1237.0
39101,2015,24022.0,923762380.0,38454.0,,1241.0
39101,2016,24151.0,954859064.0,39538.0,,1242.0
39101,2017,24252.0,987590268.0,40723.0,,1234.0
39101,2018,25034.0,1033389414.0,41280.0,,1240.0
39101,2019,24904.0,1062663244.0,42671.0,,1233.0
39101,2020,23311.0,1068013305.0,45817.0,,1223.0
39101,2021,23498.0,1131741121.0,48163.0,,1232.0
39101,2022,23257.0,1155427521.0,49681.0,23.0,1258.0
39103,2010,56310.0,2017125147.0,35822.0,,4286.0
39103,2011,56946.0,2086978790.0,36648.0,,4351.0
39103,2012,57950.0,2166291238.0,37382.0,,4365.0
39103,2013,58066.0,2207024617.0,38009.0,,4363.0
39103,2014,58785.0,2305706181.0,39223.0,,4389.0
39103,2015,58962.0,2374401012.0,40270.0,,4465.0
39103,2016,60041.0,2462249887.0,41010.0,19.0,4472.0
39103,2017,60639.0,2551716526.0,42081.0,17.0,4530.0
39103,2018,61127.0,2642594250.0,43231.0,20.0,4579.0
39103,2019,61330.0,2733631240.0,44572.0,33.0,4609.0
39103,2020,57050.0,2768004976.0,48519.0,44.0,4639.0
39103,2021,58711.0,3086641971.0,52573.0,51.0,4771.0
39103,2022,60476.0,3275231406.0,54157.0,267.0,4982.0
39105,2010,3502.0,100353519.0,28658.0,,352.0
39105,2011,3581.0,102431057.0,28601.0,,358.0
39105,2012,3560.0,100807300.0,28313.0,,346.0
39105,2013,3541.0,97662945.0,27580.0,,345.0
39105,2014,3547.0,104258995.0,29398.0,,337.0
39105,2015,3557.0,105364791.0,29623.0,,349.0
39105,2016,3488.0,104871372.0,30068.0,,342.0
39105,2017,3532.0,108941701.0,30841.0,,344.0
39105,2018,3645.0,114427064.0,31393.0,,352.0
39105,2019,3722.0,120379884.0,32340.0,,366.0
39105,2020,3519.0,120982879.0,34385.0,,367.0
39105,2021,3536.0,128185079.0,36251.0,,367.0
39105,2022,3485.0,134941720.0,38725.0,21.0,368.0
39107,2010,17172.0,557369178.0,32458.0,54.0,1045.0
39107,2011,17549.0,579360545.0,33014.0,57.0,1047.0
39107,2012,17995.0,621980035.0,34565.0,57.0,1046.0
39107,2013,18412.0,642261694.0,34883.0,57.0,1051.0
39107,2014,18857.0,688907442.0,36534.0,61.0,1072.0
39107,2015,19458.0,734044501.0,37724.0,65.0,1072.0
39107,2016,19853.0,746879887.0,37621.0,68.0,1083.0
39107,2017,20044.0,785115990.0,39170.0,65.0,1087.0
39107,2018,20621.0,828903954.0,40198.0,62.0,1106.0
39107,2019,20282.0,832613594.0,41052.0,63.0,1118.0
39107,2020,19481.0,837703017.0,43002.0,62.0,1141.0
39107,2021,19369.0,863751331.0,44595.0,60.0,1166.0
39107,2022,19769.0,940643403.0,47582.0,65.0,1200.0
39109,2010,37467.0,1328579390.0,35460.0,122.0,2269.0
39109,2011,38123.0,1398308121.0,36679.0,109.0,2267.0
39109,2012,38981.0,1484252206.0,38077.0,114.0,2271.0
39109,2013,39508.0,1472306282.0,37266.0,114.0,2256.0
39109,2014,39992.0,1524965644.0,38132.0,123.0,2272.0
39109,2015,40373.0,1582970126.0,39209.0,129.0,2294.0
39109,2016,40426.0,1636794980.0,40488.0,128.0,2296.0
39109,2017,40658.0,1689836719.0,41562.0,123.0,2305.0
39109,2018,40801.0,1755351289.0,43022.0,135.0,2315.0
39109,2019,40920.0,1817099432.0,44406.0,137.0,2328.0
39109,2020,39370.0,1858741118.0,47212.0,123.0,2356.0
39109,2021,40267.0,1981341927.0,49205.0,118.0,2416.0
39109,2022,41014.0,2123036943.0,51764.0,124.0,2505.0
39111,2010,3522.0,117963976.0,33493.0,,337.0
39111,2011,3646.0,137067255.0,37591.0,,341.0
39111,2012,3698.0,136154393.0,36814.0,,334.0
39111,2013,3614.0,122699292.0,33949.0,,337.0
39111,2014,3080.0,107487347.0,34903.0,,339.0
39111,2015,2886.0,94940819.0,32902.0,,340.0
39111,2016,2680.0,82164699.0,30657.0,,347.0
39111,2017,2713.0,89305382.0,32915.0,,351.0
39111,2018,2801.0,100410782.0,35852.0,,354.0
39111,2019,2909.0,114752097.0,39447.0,,371.0
39111,2020,3109.0,158957850.0,51121.0,,376.0
39111,2021,2931.0,136654180.0,46621.0,,374.0
39111,2022,2899.0,133174204.0,45937.0,7.0,374.0
39113,2010,239472.0,9863900523.0,41190.0,723.0,12285.0
39113,2011,241766.0,10125505905.0,41881.0,686.0,12272.0
39113,2012,243104.0,10368101742.0,42649.0,3454.0,12126.0
39113,2013,242220.0,10400132264.0,42937.0,3328.0,11983.0
