fips,year,unemployment_rate,labor_force
31167,2018,2.6,3524
31167,2019,2.6,3556
31167,2020,3.4,3559
31167,2021,2.2,3593
31167,2022,1.9,3567
31169,2010,3.9,2799
31169,2011,3.3,2927
31169,2012,3.0,3003
31169,2013,2.7,3048
31169,2014,2.5,3034
31169,2015,2.4,2978
31169,2016,2.4,2919
31169,2017,2.3,2889
31169,2018,2.3,2888
31169,2019,2.7,2819
31169,2020,2.8,2790
31169,2021,1.7,2696
31169,2022,1.8,2706
31171,2010,4.8,395
31171,2011,5.2,426
31171,2012,3.8,426
31171,2013,3.8,453
31171,2014,3.5,428
31171,2015,3.0,437
31171,2016,3.3,451
31171,2017,3.2,440
31171,2018,2.9,442
31171,2019,3.7,432
31171,2020,4.0,430
31171,2021,2.5,432
31171,2022,2.4,456
31173,2010,9.7,3053
31173,2011,10.2,3124
31173,2012,8.5,3135
31173,2013,7.5,3091
31173,2014,6.0,3021
31173,2015,5.3,2982
31173,2016,4.8,2995
31173,2017,5.0,3042
31173,2018,4.2,3013
31173,2019,4.6,3089
31173,2020,5.2,3128
31173,2021,3.5,3197
31173,2022,3.1,3237
31175,2010,4.5,2139
31175,2011,4.0,2149
31175,2012,3.4,2148
31175,2013,3.2,2136
31175,2014,3.0,2119
31175,2015,2.8,2071
31175,2016,2.8,2104
31175,2017,2.7,2130
31175,2018,3.0,2107
31175,2019,3.3,2158
31175,2020,2.8,2141
31175,2021,2.2,2108
31175,2022,2.0,2111
31177,2010,4.7,11217
31177,2011,4.4,11245
31177,2012,3.7,11206
31177,2013,3.6,11103
31177,2014,3.2,11050
31177,2015,3.0,10980
31177,2016,3.2,11169
31177,2017,3.1,11248
31177,2018,2.9,11243
31177,2019,3.0,11386
31177,2020,3.7,11271
31177,2021,2.4,11304
31177,2022,2.0,11412
31179,2010,3.9,5662
31179,2011,3.5,5610
31179,2012,3.1,5717
31179,2013,3.1,5671
31179,2014,2.8,5571
31179,2015,2.6,5563
31179,2016,2.7,5656
31179,2017,2.4,5706
31179,2018,2.5,5759
31179,2019,2.7,5841
31179,2020,2.8,5714
31179,2021,2.0,5718
31179,2022,2.0,5725
31181,2010,4.9,1704
31181,2011,4.6,1736
31181,2012,3.6,1743
31181,2013,3.8,1741
31181,2014,3.4,1730
31181,2015,3.5,1732
31181,2016,3.1,1722
31181,2017,3.0,1678
31181,2018,2.9,1667
31181,2019,3.5,1693
31181,2020,3.7,1663
31181,2021,2.1,1652
31181,2022,2.3,1673
31183,2010,3.9,514
31183,2011,3.2,524
31183,2012,3.3,521
31183,2013,3.2,524
31183,2014,2.9,559
31183,2015,2.3,564
31183,2016,2.1,569
31183,2017,2.2,589
31183,2018,2.4,580
31183,2019,2.8,575
31183,2020,1.9,569
31183,2021,1.3,554
31183,2022,1.4,560
31185,2010,4.7,7401
31185,2011,4.3,7518
31185,2012,3.6,7585
31185,2013,3.5,7481
31185,2014,3.1,7400
31185,2015,2.9,7368
31185,2016,2.7,7365
31185,2017,2.6,7395
31185,2018,2.6,7393
31185,2019,2.7,7394
31185,2020,3.4,7329
31185,2021,2.0,7301
31185,2022,2.0,7418
39001,2010,16.0,11899
39001,2011,14.3,11489
39001,2012,12.5,10773
39001,2013,12.7,10684
39001,2014,9.2,10542
39001,2015,7.9,10722
39001,2016,7.6,10987
39001,2017,7.2,10960
39001,2018,7.0,10957
39001,2019,6.9,10894
39001,2020,9.3,10861
39001,2021,6.4,10897
39001,2022,5.4,10964
39003,2010,10.7,52085
39003,2011,9.5,50812
39003,2012,7.7,49967
39003,2013,7.8,49437
39003,2014,5.8,48478
39003,2015,4.9,47999
39003,2016,5.0,48450
39003,2017,5.0,48876
39003,2018,4.5,48155
39003,2019,4.1,48290
39003,2020,8.6,47796
39003,2021,5.8,47201
39003,2022,4.2,46717
39005,2010,11.9,26666
39005,2011,9.9,26067
39005,2012,8.0,25832
39005,2013,8.1,25506
39005,2014,6.0,25616
39005,2015,5.1,26064
39005,2016,5.1,26365
39005,2017,4.9,26390
39005,2018,4.6,26315
39005,2019,4.2,27041
39005,2020,6.5,26273
39005,2021,4.4,26114
39005,2022,3.9,25920
39007,2010,13.0,48478
39007,2011,10.9,47442
39007,2012,9.4,46455
39007,2013,9.5,45988
39007,2014,7.2,45049
39007,2015,6.0,44504
39007,2016,6.1,44399
39007,2017,5.9,44402
39007,2018,5.2,44654
39007,2019,4.8,44906
39007,2020,8.3,43672
39007,2021,5.6,42982
39007,2022,4.4,42858
39009,2010,10.7,28676
39009,2011,9.9,27780
39009,2012,8.5,27602
39009,2013,9.0,27486
39009,2014,6.9,27676
39009,2015,6.3,28006
39009,2016,6.4,28129
39009,2017,6.0,28497
39009,2018,5.6,28009
39009,2019,5.3,28124
39009,2020,7.6,26347
39009,2021,5.6,25686
39009,2022,4.8,26044
39011,2010,10.0,24596
39011,2011,8.1,24060
39011,2012,6.2,23958
39011,2013,5.9,23948
39011,2014,4.3,24202
39011,2015,3.7,24530
39011,2016,3.8,24716
39011,2017,3.7,24833
39011,2018,3.3,24771
39011,2019,3.0,25172
39011,2020,6.9,24505
39011,2021,3.8,24168
39011,2022,3.1,23978
39013,2010,11.3,33517
39013,2011,9.5,32198
39013,2012,8.2,31743
39013,2013,8.2,31938
39013,2014,6.7,31908
39013,2015,6.4,31259
39013,2016,7.5,31137
39013,2017,6.3,30531
39013,2018,5.5,30706
39013,2019,5.7,30243
39013,2020,10.1,28506
39013,2021,6.2,27667
39013,2022,5.1,27464
39015,2010,13.3,21156
39015,2011,11.8,20598
39015,2012,10.0,20153
39015,2013,10.1,20069
39015,2014,7.4,19736
39015,2015,6.3,19554
39015,2016,5.8,19569
39015,2017,5.7,19608
39015,2018,5.4,19554
39015,2019,5.0,19696
39015,2020,8.3,19248
39015,2021,5.4,19296
39015,2022,4.5,19466
39017,2010,10.1,191057
39017,2011,9.1,188430
39017,2012,7.7,186571
39017,2013,7.5,186175
39017,2014,5.5,187055
39017,2015,4.6,188071
39017,2016,4.5,190182
39017,2017,4.4,193539
39017,2018,4.1,194634
39017,2019,3.8,197261
39017,2020,7.3,193650
39017,2021,4.5,194483
39017,2022,3.6,196838
39019,2010,13.0,14393
39019,2011,10.2,14069
39019,2012,7.9,13798
39019,2013,7.9,13691
39019,2014,6.1,13608
39019,2015,6.0,13394
39019,2016,6.9,13491
39019,2017,5.8,13323
39019,2018,5.3,13045
39019,2019,5.0,13031
39019,2020,8.8,12837
39019,2021,5.7,12664
39019,2022,4.3,12509
39021,2010,11.6,20007
39021,2011,9.4,19469
39021,2012,7.4,19382
39021,2013,6.9,20001
39021,2014,5.1,19984
39021,2015,4.4,19939
39021,2016,4.5,19958
39021,2017,4.1,20023
39021,2018,3.8,20010
39021,2019,3.7,20241
39021,2020,7.2,19786
39021,2021,4.5,19244
39021,2022,3.7,19193
39023,2010,11.1,68389
39023,2011,9.5,67369
39023,2012,7.8,65897
39023,2013,7.5,65907
39023,2014,5.8,65151
39023,2015,5.1,64293
39023,2016,5.3,63827
39023,2017,4.8,64040
39023,2018,4.6,63429
39023,2019,4.3,63886
39023,2020,8.1,62619
39023,2021,5.4,62371
39023,2022,4.1,62666
39025,2010,10.4,105031
39025,2011,9.2,103364
39025,2012,7.4,102152
39025,2013,7.3,102435
39025,2014,5.5,102852
39025,2015,4.6,103007
39025,2016,4.5,104313
39025,2017,4.4,105868
39025,2018,4.1,106580
39025,2019,3.8,108307
39025,2020,6.9,105837
39025,2021,4.4,106598
39025,2022,3.6,107937
39027,2010,17.1,19280
39027,2011,13.5,17993
39027,2012,10.7,17289
39027,2013,10.4,17078
39027,2014,7.7,16989
39027,2015,6.3,16744
39027,2016,5.9,17238
39027,2017,5.5,17524
39027,2018,5.2,17647
39027,2019,4.7,17855
39027,2020,8.4,17678
39027,2021,5.5,17804
39027,2022,4.4,17867
39029,2010,12.6,52957
39029,2011,10.1,51706
39029,2012,8.2,50915
39029,2013,8.2,50530
39029,2014,6.5,50234
39029,2015,5.9,49555
39029,2016,6.7,48577
39029,2017,5.9,47950
39029,2018,5.1,47496
39029,2019,4.9,47842
39029,2020,9.4,47039
39029,2021,5.8,45490
39029,2022,4.6,44774
39031,2010,12.7,17497
39031,2011,11.4,16748
39031,2012,10.0,16212
39031,2013,9.7,16342
39031,2014,7.5,15813
39031,2015,6.4,15907
39031,2016,7.1,15054
39031,2017,6.8,14761
39031,2018,6.2,14486
39031,2019,5.9,14508
39031,2020,8.9,14092
39031,2021,5.9,13703
39031,2022,4.9,13663
39033,2010,12.9,20992
39033,2011,11.5,20738
39033,2012,9.0,20314
39033,2013,9.1,19702
39033,2014,6.7,19635
39033,2015,5.9,19142
39033,2016,6.1,19246
39033,2017,5.7,18925
39033,2018,5.2,18122
39033,2019,4.7,18422
39033,2020,9.3,18530
39033,2021,5.9,17928
39033,2022,4.8,17652
39035,2010,8.6,641986
39035,2011,7.6,632371
39035,2012,6.8,621812
39035,2013,7.0,617919
39035,2014,6.3,615565
39035,2015,5.2,609062
39035,2016,5.6,612160
39035,2017,5.8,623383
39035,2018,4.8,623754
39035,2019,4.2,627887
39035,2020,10.5,599293
39035,2021,6.2,595435
39035,2022,4.8,600431
39037,2010,11.3,27089
39037,2011,9.2,26577
39037,2012,7.2,26574
39037,2013,7.0,26381
39037,2014,5.3,26207
39037,2015,4.3,26302
39037,2016,4.1,26477
39037,2017,4.2,26440
39037,2018,3.9,25998
39037,2019,3.7,26024
39037,2020,6.7,25638
39037,2021,4.0,25489
39037,2022,3.5,25537
39039,2010,12.2,19999
39039,2011,9.6,19190
39039,2012,7.7,18996
39039,2013,7.5,18926
39039,2014,5.5,19004
39039,2015,5.0,18736
39039,2016,5.0,18453
39039,2017,4.8,18505
39039,2018,4.4,18299
39039,2019,4.3,18212
39039,2020,8.2,17731
39039,2021,4.8,17463
39039,2022,4.0,17324
39041,2010,7.3,94360
39041,2011,6.2,94934
39041,2012,5.2,95998
39041,2013,5.3,98027
39041,2014,4.1,100665
39041,2015,3.6,102670
39041,2016,3.6,105264
39041,2017,3.5,107744
39041,2018,3.4,109612
39041,2019,3.2,113152
39041,2020,5.4,112054
39041,2021,3.7,113880
39041,2022,3.0,115171
39043,2010,11.3,40234
39043,2011,9.5,39703
39043,2012,8.0,38645
39043,2013,8.1,38526
39043,2014,6.4,37512
39043,2015,5.6,37487
39043,2016,5.5,37574
39043,2017,6.1,38352
39043,2018,5.6,38110
39043,2019,5.0,37689
39043,2020,10.4,36471
39043,2021,6.4,36896
39043,2022,4.9,36512
39045,2010,9.3,74397
39045,2011,8.1,73783
39045,2012,6.6,73353
39045,2013,6.6,73998
39045,2014,5.2,74858
39045,2015,4.4,75125
39045,2016,4.3,76253
39045,2017,4.3,77538
39045,2018,4.1,77580
39045,2019,3.8,79238
39045,2020,6.6,78532
39045,2021,4.4,79302
39045,2022,3.5,80029
39047,2010,13.1,14926
39047,2011,10.5,14326
39047,2012,8.3,14118
39047,2013,7.6,14369
39047,2014,6.0,14173
39047,2015,5.0,14069
39047,2016,4.5,14545
39047,2017,4.2,14465
39047,2018,4.1,14171
39047,2019,3.9,14003
39047,2020,7.4,13939
39047,2021,4.9,13639
39047,2022,3.9,13670
39049,2010,8.9,627864
39049,2011,7.8,625753
39049,2012,6.4,630411
39049,2013,6.4,638429
39049,2014,4.9,649140
39049,2015,4.1,657983
39049,2016,4.1,669446
39049,2017,4.1,686535
39049,2018,3.8,693272
39049,2019,3.6,703887
39049,2020,7.6,699696
39049,2021,5.0,704306
39049,2022,3.4,706390
39051,2010,11.9,23178
39051,2011,9.6,22571
39051,2012,7.7,22431
39051,2013,7.9,22435
39051,2014,5.9,22423
39051,2015,4.9,22512
39051,2016,4.7,22766
39051,2017,4.9,22592
39051,2018,4.4,22444
39051,2019,4.2,22652
39051,2020,7.9,21752
39051,2021,4.8,21508
39051,2022,4.0,21626
39053,2010,11.8,13606
39053,2011,11.2,12996
39053,2012,9.7,12652
39053,2013,9.7,12504
39053,2014,7.7,12439
39053,2015,6.6,12247
39053,2016,6.9,12176
39053,2017,6.6,12350
39053,2018,6.0,12359
39053,2019,5.4,12336
39053,2020,8.0,12200
39053,2021,5.7,12011
39053,2022,4.7,12041
39055,2010,6.9,49770
39055,2011,6.0,49369
39055,2012,5.4,49043
39055,2013,5.8,48934
39055,2014,5.0,49017
39055,2015,4.2,48701
39055,2016,4.5,49049
39055,2017,4.7,49774
39055,2018,4.0,49970
39055,2019,3.5,50501
39055,2020,6.7,46860
39055,2021,4.0,47503
39055,2022,3.9,48394
39057,2010,9.6,82209
39057,2011,8.2,81574
39057,2012,6.9,80663
39057,2013,7.0,79358
39057,2014,5.2,79935
39057,2015,4.4,80645
39057,2016,4.4,81414
39057,2017,4.3,82947
39057,2018,4.0,83164
39057,2019,3.8,84343
39057,2020,6.5,82185
39057,2021,4.4,81639
39057,2022,3.6,81766
39059,2010,12.8,18884
39059,2011,10.8,18421
39059,2012,9.0,18235
39059,2013,8.6,18533
39059,2014,6.7,19140
39059,2015,6.3,19270
39059,2016,7.1,18968
39059,2017,6.0,19052
39059,2018,5.5,18857
39059,2019,5.5,18781
39059,2020,8.7,18254
39059,2021,5.6,17741
39059,2022,4.9,17729
39061,2010,9.9,414321
39061,2011,8.8,406356
39061,2012,7.4,402186
39061,2013,7.3,402152
39061,2014,5.5,402530
39061,2015,4.5,402777
39061,2016,4.5,406542
39061,2017,4.4,412841
39061,2018,4.1,414927
39061,2019,3.8,420336
39061,2020,7.9,412765
39061,2021,4.9,413635
39061,2022,3.6,416987
39063,2010,9.1,40514
39063,2011,7.8,39966
39063,2012,6.4,39807
39063,2013,6.2,40172
39063,2014,4.4,40551
39063,2015,3.7,40887
39063,2016,3.7,41625
39063,2017,3.6,41831
39063,2018,3.4,41580
39063,2019,3.2,42288
39063,2020,6.8,41435
39063,2021,4.2,40717
39063,2022,3.3,40188
39065,2010,11.2,15501
39065,2011,9.5,15059
39065,2012,7.5,14895
39065,2013,7.7,14924
39065,2014,5.7,15147
39065,2015,4.9,14544
39065,2016,5.0,14434
39065,2017,4.9,14429
39065,2018,4.4,14094
39065,2019,4.2,14033
39065,2020,8.1,13920
39065,2021,5.2,13506
39065,2022,4.2,13131
39067,2010,12.5,7251
39067,2011,10.6,7005
39067,2012,8.5,6977
39067,2013,7.9,7285
39067,2014,6.0,7374
39067,2015,6.4,7208
39067,2016,7.7,6998
39067,2017,6.0,7173
39067,2018,5.2,6965
39067,2019,5.3,6886
39067,2020,9.3,6682
39067,2021,6.3,6464
39067,2022,4.9,6463
39069,2010,13.1,14656
39069,2011,10.7,14356
39069,2012,8.7,14125
39069,2013,8.8,14016
39069,2014,6.5,13786
39069,2015,5.7,13595
39069,2016,5.4,13660
39069,2017,5.2,13597
39069,2018,4.9,13372
39069,2019,4.7,13295
39069,2020,8.1,13001
39069,2021,5.2,12695
39069,2022,4.5,12694
39071,2010,17.3,19215
39071,2011,13.4,18056
39071,2012,10.4,17613
39071,2013,10.5,17496
39071,2014,7.8,17370
39071,2015,6.4,16995
39071,2016,6.4,16998
39071,2017,5.9,17233
39071,2018,5.5,17235
39071,2019,5.2,17234
39071,2020,8.7,17399
39071,2021,5.8,17209
39071,2022,4.9,17317
39073,2010,11.7,14062
39073,2011,9.9,13765
39073,2012,8.3,13555
39073,2013,8.1,13191
39073,2014,6.5,13213
39073,2015,5.7,13057
39073,2016,5.6,13063
39073,2017,5.4,13148
39073,2018,5.1,13032
39073,2019,4.7,13086
39073,2020,7.5,12708
39073,2021,4.9,12792
39073,2022,4.1,12915
39075,2010,7.7,19325
39075,2011,6.3,19537
39075,2012,5.1,19755
39075,2013,5.2,20034
39075,2014,4.0,19953
39075,2015,3.5,20691
39075,2016,3.6,21073
39075,2017,3.5,20914
39075,2018,3.3,20767
39075,2019,3.0,21028
39075,2020,3.9,20884
39075,2021,2.8,21303
39075,2022,2.8,21626
39077,2010,13.2,30332
39077,2011,11.4,29621
39077,2012,9.9,28959
39077,2013,10.2,28640
39077,2014,8.0,27957
39077,2015,6.7,27713
39077,2016,6.6,28231
39077,2017,6.4,28310
39077,2018,5.9,28112
39077,2019,5.8,28245
39077,2020,9.5,27503
39077,2021,5.9,27522
39077,2022,5.1,27659
39079,2010,12.5,14324
39079,2011,11.8,13927
39079,2012,10.3,13724
39079,2013,10.5,13594
39079,2014,8.8,13257
39079,2015,7.6,13095
39079,2016,7.9,12853
39079,2017,7.1,12963
39079,2018,6.5,12860
39079,2019,6.2,12871
39079,2020,8.7,13124
39079,2021,6.2,12559
39079,2022,5.0,12324
39081,2010,14.5,33385
39081,2011,12.0,31907
39081,2012,10.8,31271
39081,2013,10.9,30577
39081,2014,8.1,29866
39081,2015,7.5,29492
39081,2016,8.4,29024
39081,2017,7.3,27974
39081,2018,6.3,27829
39081,2019,5.9,28077
39081,2020,10.1,27444
39081,2021,6.6,27012
39081,2022,5.5,26933
39083,2010,9.7,30962
39083,2011,8.7,30418
39083,2012,6.9,30156
39083,2013,6.9,30368
39083,2014,5.3,31205
39083,2015,4.7,31331
39083,2016,4.7,31354
39083,2017,4.5,31492
39083,2018,4.3,31555
39083,2019,4.0,31869
39083,2020,6.2,30907
39083,2021,4.1,30873
39083,2022,3.5,30837
39085,2010,8.0,128330
39085,2011,6.8,127021
39085,2012,6.0,125033
39085,2013,6.3,124869
39085,2014,5.5,124386
39085,2015,4.5,123551
39085,2016,4.9,124566
39085,2017,5.1,127665
39085,2018,4.3,128596
39085,2019,3.7,130172
39085,2020,8.4,122456
39085,2021,4.9,122827
39085,2022,4.2,124804
39087,2010,10.3,27745
39087,2011,9.5,27017
39087,2012,8.5,26514
39087,2013,8.8,26106
39087,2014,6.7,25909
39087,2015,5.9,24984
39087,2016,6.6,24851
39087,2017,5.9,24167
39087,2018,5.6,23929
39087,2019,5.2,24070
39087,2020,8.5,23640
39087,2021,5.2,23040
39087,2022,4.6,23346
39089,2010,9.6,87674
39089,2011,8.4,86585
39089,2012,6.8,86045
39089,2013,6.9,86432
39089,2014,5.2,86874
39089,2015,4.5,87222
39089,2016,4.4,88594
39089,2017,4.2,89346
39089,2018,4.0,89924
39089,2019,3.8,91464
39089,2020,6.6,90051
39089,2021,4.1,90782
39089,2022,3.4,91692
39091,2010,11.8,23380
39091,2011,9.7,22784
39091,2012,7.1,22606
39091,2013,6.8,23031
39091,2014,5.0,23146
39091,2015,4.3,23172
39091,2016,4.2,23413
39091,2017,4.1,23653
39091,2018,3.7,23256
39091,2019,3.7,23056
39091,2020,8.2,22703
39091,2021,4.2,22315
39091,2022,3.5,22525
39093,2010,9.2,153525
39093,2011,7.8,151886
39093,2012,7.1,149803
39093,2013,7.4,150065
39093,2014,6.5,150215
39093,2015,5.6,149895
39093,2016,6.0,152264
39093,2017,6.1,155628
39093,2018,5.0,156576
39093,2019,4.3,158821
39093,2020,9.8,152382
39093,2021,5.6,151447
39093,2022,5.0,154121
39095,2010,11.6,217735
39095,2011,9.9,212751
39095,2012,8.3,210469
39095,2013,8.7,210574
39095,2014,6.4,209419
39095,2015,5.4,209455
39095,2016,5.2,211249
39095,2017,5.9,211558
39095,2018,5.2,210801
39095,2019,4.7,212075
39095,2020,10.3,208216
39095,2021,6.2,203714
39095,2022,4.4,202831
39097,2010,9.1,20699
39097,2011,7.9,20276
39097,2012,6.4,20094
39097,2013,6.2,20222
39097,2014,4.7,20512
39097,2015,4.1,20563
39097,2016,4.0,20417
39097,2017,3.9,20717
39097,2018,3.8,20700
39097,2019,3.5,21043
39097,2020,6.0,20478
39097,2021,3.9,20679
39097,2022,3.2,20909
39099,2010,11.7,115263
39099,2011,9.8,112624
39099,2012,8.3,110756
39099,2013,8.5,109469
39099,2014,6.7,108255
39099,2015,6.2,107305
39099,2016,6.4,106380
39099,2017,6.9,105742
39099,2018,5.9,104805
39099,2019,5.8,104212
39099,2020,10.2,100125
39099,2021,6.4,98159
39099,2022,4.8,97955
39101,2010,11.0,30301
39101,2011,9.9,29501
39101,2012,7.9,28896
39101,2013,7.9,28112
39101,2014,6.0,27937
39101,2015,5.2,27866
39101,2016,5.1,27849
39101,2017,5.0,28232
39101,2018,4.4,28629
39101,2019,4.1,28777
39101,2020,7.6,28247
39101,2021,4.8,27710
39101,2022,4.4,27290
39103,2010,7.5,95541
39103,2011,6.4,95163
39103,2012,5.5,94011
39103,2013,5.8,94391
39103,2014,5.1,94842
39103,2015,4.2,94525
39103,2016,4.4,95889
39103,2017,4.6,98287
39103,2018,3.9,99174
39103,2019,3.5,101012
39103,2020,7.5,95393
39103,2021,4.2,95806
39103,2022,3.9,97765
39105,2010,14.7,10065
39105,2011,13.1,9785
39105,2012,11.5,9505
39105,2013,11.8,9407
39105,2014,9.0,9208
39105,2015,8.3,9127
39105,2016,8.6,8990
39105,2017,8.1,9016
39105,2018,7.2,9015
39105,2019,6.9,9206
39105,2020,9.7,8969
39105,2021,6.7,8730
39105,2022,5.9,8558
39107,2010,8.5,22358
39107,2011,6.8,22122
39107,2012,5.1,22144
39107,2013,5.1,22380
39107,2014,3.8,22717
39107,2015,3.3,23077
39107,2016,3.3,23516
39107,2017,3.1,23634
39107,2018,2.7,23757
39107,2019,2.6,23649
39107,2020,5.4,23385
39107,2021,3.2,22765
39107,2022,2.7,22723
39109,2010,11.1,54478
39109,2011,9.1,53318
39109,2012,7.3,52342
39109,2013,7.2,51827
39109,2014,5.4,52201
39109,2015,4.4,52568
39109,2016,4.4,53220
39109,2017,4.2,53796
39109,2018,3.9,54026
39109,2019,3.7,54916
39109,2020,7.0,53737
39109,2021,4.3,53001
39109,2022,3.6,53145
39111,2010,12.3,6686
39111,2011,9.8,6579
39111,2012,8.4,6495
39111,2013,10.0,6480
39111,2014,11.0,5891
39111,2015,10.0,5563
39111,2016,11.2,5344
39111,2017,8.4,5187
39111,2018,7.7,5218
39111,2019,8.3,5396
39111,2020,10.7,5656
39111,2021,7.4,5261
39111,2022,6.4,5125
39113,2010,11.4,265741
39113,2011,9.7,259391
39113,2012,8.2,254590
39113,2013,8.3,251135
39113,2014,6.1,249711
39113,2015,5.1,249904
39113,2016,5.0,251039
39113,2017,4.9,253155
39113,2018,4.5,252382
39113,2019,4.2,254148
39113,2020,8.7,250353
39113,2021,5.6,245996
39113,2022,4.1,244612
39115,2010,13.4,6876
39115,2011,11.3,6768
39115,2012,9.9,6702
39115,2013,10.1,6687
39115,2014,7.8,6684
39115,2015,7.4,6728
39115,2016,8.3,6780
39115,2017,6.8,6736
39115,2018,6.0,6749
39115,2019,6.5,6790
39115,2020,9.2,6682
39115,2021,6.3,6716
39115,2022,5.3,6761
39117,2010,11.5,17338
39117,2011,10.1,17091
39117,2012,8.1,16904
39117,2013,8.0,16886
39117,2014,5.9,16844
39117,2015,5.1,16741
39117,2016,5.1,16834
39117,2017,4.9,16831
39117,2018,4.6,16748
39117,2019,4.2,16990
39117,2020,7.2,16700
39117,2021,4.6,16803
39117,2022,3.9,16968
39119,2010,12.6,41717
39119,2011,10.9,41192
39119,2012,9.2,40377
39119,2013,9.1,39928
39119,2014,7.1,39446
39119,2015,6.3,38940
39119,2016,6.1,39897
39119,2017,5.7,40012
39119,2018,5.3,39768
39119,2019,4.9,40063
39119,2020,7.8,40199
39119,2021,5.2,40313
39119,2022,4.3,40536
39121,2010,16.0,5230
39121,2011,13.3,4974
39121,2012,11.0,4781
39121,2013,9.6,5285
39121,2014,7.6,5095
39121,2015,7.4,4991
39121,2016,8.8,4913
39121,2017,7.2,4794
39121,2018,6.7,4795
39121,2019,7.0,4763
39121,2020,9.7,4636
39121,2021,6.8,4605
39121,2022,6.0,4583
39123,2010,12.4,22711
39123,2011,11.0,22410
39123,2012,9.5,22004
39123,2013,9.7,21952
39123,2014,7.6,21548
39123,2015,6.7,21101
39123,2016,6.5,21118
39123,2017,6.7,21329
39123,2018,6.3,21217
39123,2019,5.7,21222
39123,2020,9.1,20571
39123,2021,6.1,20475
39123,2022,5.2,20494
39125,2010,12.6,9710
39125,2011,9.7,9430
39125,2012,7.7,9217
39125,2013,7.6,9016
39125,2014,5.5,9036
39125,2015,4.8,8934
39125,2016,4.6,8910
39125,2017,4.4,8937
39125,2018,4.1,8799
39125,2019,3.9,8710
39125,2020,7.5,8684
39125,2021,4.4,8556
39125,2022,3.5,8645
39127,2010,13.4,16670
39127,2011,11.6,16378
39127,2012,9.8,16094
39127,2013,9.6,16056
39127,2014,7.4,15856
39127,2015,6.6,15880
39127,2016,6.4,15954
39127,2017,6.0,15984
39127,2018,5.6,15841
39127,2019,5.2,16025
39127,2020,8.5,15781
39127,2021,5.6,15817
39127,2022,4.4,15911
39129,2010,10.6,26143
39129,2011,9.2,25809
39129,2012,7.4,25705
39129,2013,7.3,25642
39129,2014,5.7,25868
39129,2015,4.8,25828
39129,2016,4.9,26309
39129,2017,4.6,26437
39129,2018,4.3,26305
39129,2019,4.0,26739
39129,2020,6.9,26255
39129,2021,4.5,26475
39129,2022,3.7,26727
39131,2010,14.8,11604
39131,2011,15.2,11001
39131,2012,13.0,10571
39131,2013,12.2,10758
39131,2014,9.1,10529
39131,2015,7.4,10511
39131,2016,7.6,10851
39131,2017,7.0,10920
39131,2018,6.5,10928
39131,2019,6.2,10900
39131,2020,9.4,10858
39131,2021,6.4,10818
39131,2022,5.1,11024
39133,2010,10.4,90869
39133,2011,8.9,89145
39133,2012,7.3,88000
39133,2013,7.7,87651
39133,2014,5.9,87056
39133,2015,4.9,87111
39133,2016,5.1,87472
39133,2017,5.0,87961
39133,2018,4.6,87437
39133,2019,4.3,88102
39133,2020,7.3,85174
39133,2021,4.8,84371
39133,2022,3.8,85243
39135,2010,11.0,22415
39135,2011,9.5,21665
39135,2012,7.7,21484
39135,2013,7.5,21292
39135,2014,5.7,21189
39135,2015,4.9,21054
39135,2016,4.8,21103
39135,2017,4.4,21306
39135,2018,4.1,21283
39135,2019,3.8,21351
39135,2020,6.8,21003
39135,2021,4.1,21398
39135,2022,3.4,21779
39137,2010,9.3,19362
39137,2011,7.4,19198
39137,2012,5.8,18800
39137,2013,6.0,18804
39137,2014,4.5,18696
39137,2015,3.9,18724
39137,2016,3.7,18975
39137,2017,3.5,18991
39137,2018,3.3,18767
39137,2019,3.1,18999
39137,2020,5.6,18533
39137,2021,3.4,18714
39137,2022,3.0,18806
39139,2010,12.2,59163
39139,2011,10.6,57968
39139,2012,8.7,55884
39139,2013,8.6,54903
39139,2014,6.5,54654
39139,2015,5.6,53744
39139,2016,5.6,53626
39139,2017,5.4,53515
39139,2018,4.9,53127
39139,2019,4.6,52864
39139,2020,9.0,51682
39139,2021,5.6,51093
39139,2022,4.5,50422
39141,2010,12.0,34133
39141,2011,9.9,34216
39141,2012,8.4,34054
39141,2013,8.7,33481
39141,2014,6.4,33749
39141,2015,5.4,33827
39141,2016,5.6,33973
39141,2017,5.1,34412
39141,2018,4.5,34987
39141,2019,4.2,35619
39141,2020,8.0,35189
39141,2021,4.9,34917
39141,2022,3.8,35088
39143,2010,10.8,33253
39143,2011,9.1,32627
39143,2012,7.5,31773
39143,2013,7.5,31540
39143,2014,5.7,31374
39143,2015,4.9,31461
39143,2016,4.8,31149
39143,2017,4.7,31498
39143,2018,4.5,31049
39143,2019,4.3,30861
39143,2020,8.1,29987
39143,2021,5.3,30119
39143,2022,4.7,29904
39145,2010,13.4,32655
39145,2011,12.5,31738
39145,2012,11.3,31093
39145,2013,11.9,30324
39145,2014,8.8,29957
39145,2015,7.7,29682
39145,2016,7.8,29999
39145,2017,7.0,29767
39145,2018,6.7,29131
39145,2019,6.3,29201
39145,2020,8.7,29085
39145,2021,6.2,29118
39145,2022,5.1,29219
39147,2010,12.0,29503
39147,2011,9.6,28722
39147,2012,8.0,27802
39147,2013,7.7,27393
39147,2014,5.7,27233
39147,2015,4.9,27233
